Código,Unidade Territorial,UF_x,Referência,pop_censo_2022,pcd_por_1000,idosos_por_1000
160050,OIAPOQUE,AP,2024-01-01,28534.0,14.649190439475714,20.466811523095256
160053,PORTO GRANDE,AP,2024-01-01,22927.0,9.944606795481311,5.713787237754612
160055,PRACUÚBA,AP,2024-01-01,5370.0,4.655493482309125,1.675977653631285
160060,SANTANA,AP,2024-01-01,124808.0,36.143516441253766,27.354015768219988
160070,TARTARUGALZINHO,AP,2024-01-01,18217.0,7.355766591645167,4.665971345446561
160080,VITÓRIA DO JARI,AP,2024-01-01,16572.0,5.491189958966932,4.948105237750422
170025,ABREULÂNDIA,TO,2024-01-01,2609.0,6.132617861249521,3.4495975469528553
170030,AGUIARNÓPOLIS,TO,2024-01-01,7049.0,21.705206412257056,4.823379202723791
170035,ALIANÇA DO TOCANTINS,TO,2024-01-01,5303.0,20.74297567414671,19.611540637375068
170040,ALMAS,TO,2024-01-01,6905.0,21.144098479362782,6.806661839246923
170070,ALVORADA,TO,2024-01-01,8381.0,26.846438372509247,15.034005488605178
170100,ANANÁS,TO,2024-01-01,9435.0,29.146793852676204,11.022787493375729
170105,ANGICO,TO,2024-01-01,3475.0,10.93525179856115,2.014388489208633
170110,APARECIDA DO RIO NEGRO,TO,2024-01-01,4901.0,14.690879412364824,9.181799632728016
170130,ARAGOMINAS,TO,2024-01-01,5705.0,8.413672217353199,7.537248028045575
170190,ARAGUACEMA,TO,2024-01-01,7223.0,8.999030873598228,6.230098297106466
170200,ARAGUAÇU,TO,2024-01-01,8418.0,29.93585174625802,14.255167498218105
170210,ARAGUAÍNA,TO,2024-01-01,186245.0,24.16709173400628,18.148138205052483
170215,ARAGUANÃ,TO,2024-01-01,5856.0,21.85792349726776,12.636612021857923
170220,ARAGUATINS,TO,2024-01-01,36573.0,28.10816722718946,10.937030049490062
170230,ARAPOEMA,TO,2024-01-01,6590.0,18.057663125948405,7.283763277693476
170240,ARRAIAS,TO,2024-01-01,10502.0,35.42182441439726,14.949533422205294
170255,AUGUSTINÓPOLIS,TO,2024-01-01,18870.0,44.46210916799152,13.142554319024908
170270,AURORA DO TOCANTINS,TO,2024-01-01,3809.0,11.02651614597007,4.20057757941717
170290,AXIXÁ DO TOCANTINS,TO,2024-01-01,9817.0,10.593867780380972,6.009982683100744
170300,BABAÇULÂNDIA,TO,2024-01-01,10668.0,8.061492313460818,3.749531308586427
170305,BANDEIRANTES DO TOCANTINS,TO,2024-01-01,3631.0,12.117873863949324,6.058936931974662
170307,BARRA DO OURO,TO,2024-01-01,4673.0,9.415792852557244,3.209929381553606
170310,BARROLÂNDIA,TO,2024-01-01,5669.0,17.286999470806137,7.761509966484389
170320,BERNARDO SAYÃO,TO,2024-01-01,4439.0,8.785762559134941,4.280243298040099
170330,BOM JESUS DO TOCANTINS,TO,2024-01-01,5120.0,6.0546875,1.953125
170360,BRASILÂNDIA DO TOCANTINS,TO,2024-01-01,2221.0,12.606933813597479,6.3034669067987394
170370,BREJINHO DE NAZARÉ,TO,2024-01-01,5540.0,9.2057761732852,5.95667870036101
170380,BURITI DO TOCANTINS,TO,2024-01-01,11644.0,6.870491240123669,2.232909653040192
170382,CACHOEIRINHA,TO,2024-01-01,2293.0,16.13606628870475,3.0527692978630614
170384,CAMPOS LINDOS,TO,2024-01-01,10505.0,12.089481199428844,3.6173250832936694
170386,CARIRI DO TOCANTINS,TO,2024-01-01,4499.0,8.224049788841965,10.002222716159146
170388,CARMOLÂNDIA,TO,2024-01-01,2627.0,9.51655881233346,8.374571754853445
170389,CARRASCO BONITO,TO,2024-01-01,4165.0,4.801920768307323,1.9207683073229294
170390,CASEARA,TO,2024-01-01,5514.0,9.61189698948132,7.254261878853826
170410,CENTENÁRIO,TO,2024-01-01,2966.0,8.091706001348618,1.0114632501685772
170460,CHAPADA DE AREIA,TO,2024-01-01,1415.0,5.653710247349823,4.240282685512367
170510,CHAPADA DA NATIVIDADE,TO,2024-01-01,3330.0,8.408408408408409,2.1021021021021022
170550,COLINAS DO TOCANTINS,TO,2024-01-01,36271.0,30.272118221168427,19.712718149485816
170555,COMBINADO,TO,2024-01-01,4870.0,19.301848049281315,6.981519507186858
170560,CONCEIÇÃO DO TOCANTINS,TO,2024-01-01,4070.0,18.42751842751843,6.388206388206388
170600,COUTO MAGALHÃES,TO,2024-01-01,5690.0,3.3391915641476273,4.2179261862917405
170610,CRISTALÂNDIA,TO,2024-01-01,7268.0,16.648321408915795,12.107870115575125
170625,CRIXÁS DO TOCANTINS,TO,2024-01-01,1749.0,13.722126929674099,8.576329331046313
170650,DARCINÓPOLIS,TO,2024-01-01,6250.0,13.6,4.96
170700,DIANÓPOLIS,TO,2024-01-01,22704.0,21.18569415081043,7.707892882311487
170710,DIVINÓPOLIS DO TOCANTINS,TO,2024-01-01,6986.0,12.024048096192384,8.302318923561408
170720,DOIS IRMÃOS DO TOCANTINS,TO,2024-01-01,7173.0,13.522933221803987,4.321762163669316
170730,DUERÉ,TO,2024-01-01,4686.0,17.07212974818609,10.456679470763978
170740,ESPERANTINA,TO,2024-01-01,11280.0,6.294326241134752,2.5709219858156027
170755,FÁTIMA,TO,2024-01-01,3824.0,7.583682008368201,4.968619246861925
170765,FIGUEIRÓPOLIS,TO,2024-01-01,5222.0,15.894293374186137,10.723860589812332
170770,FILADÉLFIA,TO,2024-01-01,8892.0,15.294646873594242,7.309941520467836
170820,FORMOSO DO ARAGUAIA,TO,2024-01-01,18358.0,24.403529796274103,11.82045974507027
170825,FORTALEZA DO TABOCÃO,TO,2024-01-01,2615.0,12.619502868068833,10.325047801147226
170830,GOIANORTE,TO,2024-01-01,5136.0,15.576323987538942,5.062305295950155
170900,GOIATINS,TO,2024-01-01,13169.0,11.16257878350672,3.189308223859063
170930,GUARAÍ,TO,2024-01-01,26403.0,25.110782865583456,18.709995076317085
170950,GURUPI,TO,2024-01-01,88428.0,21.135839326910027,20.977518433075495
170980,IPUEIRAS,TO,2024-01-01,2088.0,5.268199233716476,2.3946360153256703
171050,ITACAJÁ,TO,2024-01-01,7471.0,17.936019274528174,5.220184714228349
171070,ITAGUATINS,TO,2024-01-01,5801.0,11.204964661265299,2.4133770039648335
171090,ITAPIRATINS,TO,2024-01-01,3814.0,11.798636601992659,3.146303093864709
171110,ITAPORÃ DO TOCANTINS,TO,2024-01-01,2412.0,9.950248756218905,2.487562189054726
171150,JAÚ DO TOCANTINS,TO,2024-01-01,3906.0,9.98463901689708,3.8402457757296466
171180,JUARINA,TO,2024-01-01,2174.0,7.8196872125115,6.439742410303588
171190,LAGOA DA CONFUSÃO,TO,2024-01-01,13989.0,8.864107513045965,7.291443276860391
171195,LAGOA DO TOCANTINS,TO,2024-01-01,4470.0,11.85682326621924,2.0134228187919465
171200,LAJEADO,TO,2024-01-01,3199.0,4.3763676148796495,4.688965301656768
171215,LAVANDEIRA,TO,2024-01-01,1984.0,5.040322580645161,1.5120967741935483
171240,LIZARDA,TO,2024-01-01,3727.0,13.683928092299437,3.48806010195868
171245,LUZINÓPOLIS,TO,2024-01-01,3200.0,15.9375,2.8125
171250,MARIANÓPOLIS DO TOCANTINS,TO,2024-01-01,5332.0,10.315078769692423,6.3765941485371345
171270,MATEIROS,TO,2024-01-01,2773.0,3.2455824017309776,1.44248106743599
171280,MAURILÂNDIA DO TOCANTINS,TO,2024-01-01,3470.0,13.544668587896254,3.170028818443804
171320,MIRACEMA DO TOCANTINS,TO,2024-01-01,17628.0,40.447016110732925,27.22940776038121
171330,MIRANORTE,TO,2024-01-01,13551.0,19.260571175558997,16.456350084864585
171360,MONTE DO CARMO,TO,2024-01-01,8182.0,10.633097042287948,4.155463211928624
171370,MONTE SANTO DO TOCANTINS,TO,2024-01-01,2311.0,10.817827780181739,6.923409779316313
171380,PALMEIRAS DO TOCANTINS,TO,2024-01-01,6830.0,17.86237188872621,3.074670571010249
171395,MURICILÂNDIA,TO,2024-01-01,3623.0,9.384487993375656,4.692243996687828
171420,NATIVIDADE,TO,2024-01-01,9256.0,19.878997407087294,10.587726879861712
171430,NAZARÉ,TO,2024-01-01,3772.0,19.353128313891833,3.976670201484623
171488,NOVA OLINDA,TO,2024-01-01,12014.0,12.485433660729148,8.073913767271517
171500,NOVA ROSALÂNDIA,TO,2024-01-01,4348.0,10.579576816927323,7.589696412143515
171510,NOVO ACORDO,TO,2024-01-01,4450.0,12.808988764044944,5.617977528089887
171515,NOVO ALEGRE,TO,2024-01-01,2332.0,16.72384219554031,3.001715265866209
171525,NOVO JARDIM,TO,2024-01-01,2768.0,9.39306358381503,1.445086705202312
171550,OLIVEIRA DE FÁTIMA,TO,2024-01-01,1124.0,10.676156583629894,6.227758007117438
171570,PALMEIRANTE,TO,2024-01-01,6234.0,5.2935514918190565,4.8123195380173245
171575,PALMEIRÓPOLIS,TO,2024-01-01,7694.0,23.654795944892122,10.657655315830517
171610,PARAÍSO DO TOCANTINS,TO,2024-01-01,52521.0,23.114563698330194,20.525123284019728
171620,PARANÃ,TO,2024-01-01,10426.0,12.372913869173221,4.699788989065797
171630,PAU DARCO,TO,2024-01-01,4885.0,6.550665301944728,5.527123848515865
171650,PEDRO AFONSO,TO,2024-01-01,13964.0,19.836723002005158,7.877399026067029
171660,PEIXE,TO,2024-01-01,11996.0,13.337779259753251,9.503167722574192
171665,PEQUIZEIRO,TO,2024-01-01,5546.0,12.261089073205914,6.491164803461955
171670,COLMÉIA,TO,2024-01-01,8078.0,40.60410992820005,20.92102005446893
171700,PINDORAMA DO TOCANTINS,TO,2024-01-01,4414.0,12.686905301314,2.4920706841866784
171720,PIRAQUÊ,TO,2024-01-01,3038.0,4.279131007241606,5.266622778143515
171750,PIUM,TO,2024-01-01,7830.0,7.918263090676884,6.896551724137931
171780,PONTE ALTA DO BOM JESUS,TO,2024-01-01,4586.0,14.609681639773223,4.1430440470998695
171790,PONTE ALTA DO TOCANTINS,TO,2024-01-01,8192.0,10.986328125,2.685546875
171800,PORTO ALEGRE DO TOCANTINS,TO,2024-01-01,3200.0,8.75,2.5
171820,PORTO NACIONAL,TO,2024-01-01,53618.0,26.05468312880003,17.885784624566377
171830,PRAIA NORTE,TO,2024-01-01,8563.0,3.737008057923625,1.0510335162910196
171840,PRESIDENTE KENNEDY,TO,2024-01-01,3668.0,10.359869138495092,5.452562704471101
171845,PUGMIL,TO,2024-01-01,2746.0,9.832483612527312,4.369992716678805
171850,RECURSOLÂNDIA,TO,2024-01-01,4389.0,10.480747322852585,2.506265664160401
171855,RIACHINHO,TO,2024-01-01,4723.0,13.127249629472793,3.5994071564683465
171865,RIO DA CONCEIÇÃO,TO,2024-01-01,2211.0,1.3568521031207597,1.3568521031207597
171870,RIO DOS BOIS,TO,2024-01-01,2879.0,11.114970475859673,3.8207711010767627
171875,RIO SONO,TO,2024-01-01,6498.0,12.003693444136657,3.693444136657433
171880,SAMPAIO,TO,2024-01-01,4876.0,6.152584085315833,4.1017227235438884
171884,SANDOLÂNDIA,TO,2024-01-01,3371.0,10.679323642835953,6.822901216256303
171886,SANTA FÉ DO ARAGUAIA,TO,2024-01-01,7678.0,10.02865329512894,10.289137796301121
171888,SANTA MARIA DO TOCANTINS,TO,2024-01-01,3537.0,6.785411365564038,1.9790783149561775
171889,SANTA RITA DO TOCANTINS,TO,2024-01-01,2407.0,4.154549231408392,4.154549231408392
171890,SANTA ROSA DO TOCANTINS,TO,2024-01-01,4864.0,13.569078947368421,2.6726973684210527
171900,SANTA TEREZA DO TOCANTINS,TO,2024-01-01,2928.0,6.830601092896175,3.4153005464480874
172000,SANTA TEREZINHA DO TOCANTINS,TO,2024-01-01,2530.0,13.83399209486166,1.1857707509881423
172010,SÃO BENTO DO TOCANTINS,TO,2024-01-01,5457.0,8.612790910756827,4.214770020157595
172015,SÃO FÉLIX DO TOCANTINS,TO,2024-01-01,1610.0,12.422360248447204,3.105590062111801
172020,SÃO MIGUEL DO TOCANTINS,TO,2024-01-01,12445.0,6.187223784652471,3.8569706709521894
172025,SÃO SALVADOR DO TOCANTINS,TO,2024-01-01,3106.0,9.01481004507405,4.829362524146813
172030,SÃO SEBASTIÃO DO TOCANTINS,TO,2024-01-01,4898.0,8.98325847284606,4.695794201714985
172049,SÃO VALÉRIO,TO,2024-01-01,3848.0,16.372141372141375,7.536382536382537
172065,SILVANÓPOLIS,TO,2024-01-01,5452.0,15.04035216434336,7.153338224504768
172080,SÍTIO NOVO DO TOCANTINS,TO,2024-01-01,8965.0,10.596765197992191,5.911879531511433
172085,SUCUPIRA,TO,2024-01-01,2007.0,9.466865969108122,7.972097658196312
172090,TAGUATINGA,TO,2024-01-01,16966.0,21.101025580572912,8.487563362018154
172093,TAIPAS DO TOCANTINS,TO,2024-01-01,2183.0,9.61978928080623,0.45808520384791573
172097,TALISMÃ,TO,2024-01-01,2831.0,3.532320734722713,3.1790886612504416
172100,PALMAS,TO,2024-01-01,313349.0,14.348218759274802,9.446336193828607
172110,TOCANTÍNIA,TO,2024-01-01,7688.0,8.324661810613945,3.381893860561915
172120,TOCANTINÓPOLIS,TO,2024-01-01,22820.0,71.91060473269062,14.022787028921998
172125,TUPIRAMA,TO,2024-01-01,1952.0,7.172131147540984,2.5614754098360653
172130,TUPIRATINS,TO,2024-01-01,2785.0,7.5403949730700175,4.308797127468582
172208,WANDERLÂNDIA,TO,2024-01-01,11783.0,12.136128320461683,6.619706356615463
172210,XAMBIOÁ,TO,2024-01-01,11500.0,16.782608695652172,15.82608695652174
210005,AÇAILÂNDIA,MA,2024-01-01,113783.0,19.80963764358472,10.713375460306022
210010,AFONSO CUNHA,MA,2024-01-01,6631.0,16.136329362087167,6.7863067410646964
210015,ÁGUA DOCE DO MARANHÃO,MA,2024-01-01,12731.0,2.59209802843453,1.0211295263529965
210020,ALCÂNTARA,MA,2024-01-01,22126.0,12.202838289794812,7.005333092289614
210030,ALDEIAS ALTAS,MA,2024-01-01,26979.0,9.081137180770229,4.114311130879573
210040,ALTAMIRA DO MARANHÃO,MA,2024-01-01,8250.0,12.0,2.181818181818182
210043,ALTO ALEGRE DO MARANHÃO,MA,2024-01-01,28066.0,8.800684101760137,1.7815150003563032
210047,ALTO ALEGRE DO PINDARÉ,MA,2024-01-01,31967.0,10.7923796415053,5.474395470328777
210050,ALTO PARNAÍBA,MA,2024-01-01,11233.0,18.160776284162736,7.74503694471646
210055,AMAPÁ DO MARANHÃO,MA,2024-01-01,7047.0,8.372357031360862,1.5609479211011779
210060,AMARANTE DO MARANHÃO,MA,2024-01-01,42017.0,11.138348763595689,2.5227883951733823
210070,ANAJATUBA,MA,2024-01-01,27170.0,15.384615384615385,4.269414795730586
210080,ANAPURUS,MA,2024-01-01,16054.0,9.281176030895727,0.7474772642332128
210083,APICUM-AÇU,MA,2024-01-01,17582.0,9.72585598907974,8.019565464679784
210087,ARAGUANÃ,MA,2024-01-01,15675.0,0.44657097288676234,0.19138755980861244
210090,ARAIOSES,MA,2024-01-01,47095.0,8.663340057330927,3.0576494319991507
210095,ARAME,MA,2024-01-01,32825.0,10.967250571210966,2.467631378522468
210100,ARARI,MA,2024-01-01,30014.0,20.290531085493434,4.83107882987939
210110,AXIXÁ,MA,2024-01-01,12234.0,7.1930684976295565,2.8608795161026648
210120,BACABAL,MA,2024-01-01,105094.0,38.58450530001713,8.582792547624031
210125,BACABEIRA,MA,2024-01-01,17446.0,8.655279147082426,4.0697007910122664
210130,BACURI,MA,2024-01-01,18726.0,16.28751468546406,9.078286873865213
210135,BACURITUBA,MA,2024-01-01,5696.0,5.091292134831461,2.282303370786517
210140,BALSAS,MA,2024-01-01,96951.0,39.93770048787532,12.346443048550297
210150,BARÃO DE GRAJAÚ,MA,2024-01-01,19026.0,14.61158414800799,6.8853148323347
210160,BARRA DO CORDA,MA,2024-01-01,88895.0,32.768997131447215,5.545868721525395
210170,BARREIRINHAS,MA,2024-01-01,63891.0,17.7959336995821,4.147689032884131
210173,BELÁGUA,MA,2024-01-01,7586.0,17.664118112312156,1.318217769575534
210177,BELA VISTA DO MARANHÃO,MA,2024-01-01,11347.0,15.246320613377984,10.575482506389354
210180,BENEDITO LEITE,MA,2024-01-01,5643.0,3.898635477582846,2.658160552897395
210190,BEQUIMÃO,MA,2024-01-01,21317.0,16.981751653609795,6.895904677018342
210193,BERNARDO DO MEARIM,MA,2024-01-01,6102.0,1.8026876433956078,0.3277613897082924
210197,BOA VISTA DO GURUPI,MA,2024-01-01,8494.0,6.1219684483164585,2.23687308688486
210200,BOM JARDIM,MA,2024-01-01,42010.0,13.353963342061414,2.1899547726731727
210203,BOM JESUS DAS SELVAS,MA,2024-01-01,35095.0,5.442370708078074,1.8806097734720046
210207,BOM LUGAR,MA,2024-01-01,16578.0,17.191458559536738,2.654119917963566
210210,BREJO,MA,2024-01-01,36900.0,19.05149051490515,1.3821138211382114
210215,BREJO DE AREIA,MA,2024-01-01,8841.0,8.822531387852052,0.9048750141386721
210220,BURITI,MA,2024-01-01,28916.0,11.170286346659289,1.659980633559275
210230,BURITI BRAVO,MA,2024-01-01,23993.0,12.128537490101278,2.6674446713624804
210232,BURITICUPU,MA,2024-01-01,73595.0,12.976425028874244,4.416060873700659
210235,BURITIRANA,MA,2024-01-01,15503.0,9.482035735019029,3.031671289427853
210237,CACHOEIRA GRANDE,MA,2024-01-01,9524.0,3.674926501469971,3.0449391012179756
210240,CAJAPIÓ,MA,2024-01-01,11255.0,6.9302532207907594,0.9773434029320303
210250,CAJARI,MA,2024-01-01,19521.0,9.528200399569695,1.3831258644536653
210255,CAMPESTRE DO MARANHÃO,MA,2024-01-01,14530.0,21.61046111493462,7.570543702684102
210260,CÂNDIDO MENDES,MA,2024-01-01,20376.0,15.017667844522967,5.2021986650961916
210270,CANTANHEDE,MA,2024-01-01,22236.0,22.036337470768125,7.7801762906997665
210275,CAPINZAL DO NORTE,MA,2024-01-01,10937.0,9.50900612599433,2.1943860290756145
210280,CAROLINA,MA,2024-01-01,24151.0,32.710860833919924,15.941368887416669
210290,CARUTAPERA,MA,2024-01-01,24095.0,17.098983191533513,7.719443868022411
210300,CAXIAS,MA,2024-01-01,166159.0,20.691024861728827,10.279310780637823
210310,CEDRAL,MA,2024-01-01,10711.0,8.402576790215665,3.8278405377649145
210312,CENTRAL DO MARANHÃO,MA,2024-01-01,8806.0,10.78809902339314,3.179650238473768
210315,CENTRO DO GUILHERME,MA,2024-01-01,13876.0,8.72009224560392,1.2972038051311616
210317,CENTRO NOVO DO MARANHÃO,MA,2024-01-01,22056.0,6.256800870511426,1.6775480594849475
210320,CHAPADINHA,MA,2024-01-01,80705.0,28.263428536026268,4.324391301654172
210325,CIDELÂNDIA,MA,2024-01-01,14855.0,6.731740154830024,4.375631100639516
210330,CODÓ,MA,2024-01-01,123368.0,21.16432137993645,13.488100641981713
210340,COELHO NETO,MA,2024-01-01,49804.0,19.857842743554734,5.421251305116055
210350,COLINAS,MA,2024-01-01,41443.0,15.08095456410009,2.7748956397944164
210355,CONCEIÇÃO DO LAGO-AÇU,MA,2024-01-01,16559.0,8.635787185216499,1.5097530044084788
210360,COROATÁ,MA,2024-01-01,65788.0,23.712531160698,8.132182160880404
210370,CURURUPU,MA,2024-01-01,32559.0,22.113701280751865,17.72167449860254
210375,DAVINÓPOLIS,MA,2024-01-01,12923.0,8.27981118935232,7.892904124429312
210380,DOM PEDRO,MA,2024-01-01,23393.0,26.845637583892618,6.583165904330356
210390,DUQUE BACELAR,MA,2024-01-01,11451.0,15.36983669548511,2.7071871452274907
210400,ESPERANTINÓPOLIS,MA,2024-01-01,16971.0,24.865947793294442,2.8872782982735252
210405,ESTREITO,MA,2024-01-01,43097.0,20.25663039190663,8.237232289950576
210407,FEIRA NOVA DO MARANHÃO,MA,2024-01-01,8506.0,8.111920996943333,1.4107688690336233
210408,FERNANDO FALCÃO,MA,2024-01-01,10559.0,4.735296903115825,0.28411781418694954
210409,FORMOSA DA SERRA NEGRA,MA,2024-01-01,19425.0,16.98841698841699,2.0592020592020592
210410,FORTALEZA DOS NOGUEIRAS,MA,2024-01-01,12662.0,30.247986100142157,7.028905386194914
210420,FORTUNA,MA,2024-01-01,17812.0,10.330114529530654,2.3579609252189537
210430,GODOFREDO VIANA,MA,2024-01-01,12104.0,4.296100462656973,1.4044943820224718
210440,GONÇALVES DIAS,MA,2024-01-01,17953.0,15.26207319111012,6.684119645741658
210450,GOVERNADOR ARCHER,MA,2024-01-01,10931.0,9.148293843198244,1.1892781996157715
210455,GOVERNADOR EDISON LOBÃO,MA,2024-01-01,18740.0,8.004268943436498,6.670224119530417
210460,GOVERNADOR EUGÊNIO BARROS,MA,2024-01-01,14703.0,16.187172685846424,7.0053730531184115
210462,GOVERNADOR LUIZ ROCHA,MA,2024-01-01,7878.0,8.885503935008886,1.6501650165016502
210465,GOVERNADOR NEWTON BELLO,MA,2024-01-01,10121.0,10.967295721766623,2.3713071830846753
210467,GOVERNADOR NUNES FREIRE,MA,2024-01-01,25502.0,19.01811622617834,6.19559250254882
210470,GRAÇA ARANHA,MA,2024-01-01,6261.0,6.069318000319438,0.7985944737262418
210480,GRAJAÚ,MA,2024-01-01,70692.0,15.348271374412947,5.5451819159169355
210490,GUIMARÃES,MA,2024-01-01,11966.0,11.114825338458967,4.345645996991476
210500,HUMBERTO DE CAMPOS,MA,2024-01-01,29143.0,12.627389081426072,5.901931853275229
210510,ICATU,MA,2024-01-01,27423.0,16.73777486051854,3.537176822375378
210515,IGARAPÉ DO MEIO,MA,2024-01-01,14470.0,16.30960608154803,7.0490670352453355
210520,IGARAPÉ GRANDE,MA,2024-01-01,11453.0,33.26639308478128,3.0559678686806953
210530,IMPERATRIZ,MA,2024-01-01,259980.0,21.1862450957766,19.839987691360875
210535,ITAIPAVA DO GRAJAÚ,MA,2024-01-01,16158.0,6.312662458225027,1.7328877336303996
210540,ITAPECURU MIRIM,MA,2024-01-01,69233.0,17.14500310545549,7.164213597561857
210542,ITINGA DO MARANHÃO,MA,2024-01-01,26134.0,22.15504706512589,19.43827963572358
210545,JATOBÁ,MA,2024-01-01,10464.0,2.102446483180428,0.286697247706422
210547,JENIPAPO DOS VIEIRAS,MA,2024-01-01,17123.0,7.008117736377971,0.7592127547742802
210550,JOÃO LISBOA,MA,2024-01-01,23677.0,19.09025636693838,7.391139080119948
210560,JOSELÂNDIA,MA,2024-01-01,16228.0,9.736258318954894,1.2940596499876755
210565,JUNCO DO MARANHÃO,MA,2024-01-01,4334.0,6.6912782648823255,1.8458698661744346
210570,LAGO DA PEDRA,MA,2024-01-01,50959.0,22.920386977766437,3.7088639886967956
210580,LAGO DO JUNCO,MA,2024-01-01,10900.0,10.73394495412844,1.4678899082568808
210590,LAGO VERDE,MA,2024-01-01,16369.0,34.82191948194759,5.986926507422567
210592,LAGOA DO MATO,MA,2024-01-01,11280.0,4.25531914893617,0.4432624113475177
210594,LAGO DOS RODRIGUES,MA,2024-01-01,8841.0,12.328922067639407,1.69664065151001
210596,LAGOA GRANDE DO MARANHÃO,MA,2024-01-01,11534.0,9.62372117218658,1.2138026703658746
210598,LAJEADO NOVO,MA,2024-01-01,7653.0,14.634783744936627,4.4427022082843335
210600,LIMA CAMPOS,MA,2024-01-01,11943.0,23.27723352591476,3.265511178095956
210610,LORETO,MA,2024-01-01,12271.0,21.025181321815662,1.5483660663352619
210620,LUÍS DOMINGUES,MA,2024-01-01,7016.0,4.988597491448118,1.9954389965792474
210630,MAGALHÃES DE ALMEIDA,MA,2024-01-01,20228.0,4.696460351987344,0.2966185485465691
210632,MARACAÇUMÉ,MA,2024-01-01,21773.0,33.757405961511964,12.30882285399348
210635,MARAJÁ DO SENA,MA,2024-01-01,7757.0,4.254221993038546,0.5156632718834601
210637,MARANHÃOZINHO,MA,2024-01-01,16754.0,5.312164259281365,1.7309299271815686
210640,MATA ROMA,MA,2024-01-01,17122.0,31.363158509519913,3.5042635206167505
210650,MATINHA,MA,2024-01-01,23591.0,15.59916917468526,2.5857318468907633
210660,MATÕES,MA,2024-01-01,34099.0,9.707029531657819,2.287457110179184
210663,MATÕES DO NORTE,MA,2024-01-01,17316.0,4.62000462000462,0.9817509817509817
210667,MILAGRES DO MARANHÃO,MA,2024-01-01,8502.0,6.704304869442485,4.822394730651611
